ACT Code	High School	State	Active
020337	HERITAGE CHRISTIAN HIGH SCHOOL	AK	N
020338	MINCHUMINA COMMUNITY SCHOOL	AK	N
020339	BANNER CHRISTIAN ACADEMY	AK	N
020340	FAR NORTH SCHOOL	AK	N
020341	JUNEAU CHRISTIAN SCHOOL	AK	N
020342	ANTHENEUM SCHOOL	AK	N
020343	DELTA CYBER SCHOOL	AK	N
020344	KALI SCHOOL (AKA CULLY SCHOOL)	AK	N
020345	ACADEMY HIGHER LEARNING MLS	AK	N
020346	CHUGACH EXTENSION SCHOOL	AK	N
020347	TAKOTNA CHARTER & TRAINING SCH	AK	N
020348	OLD STEVENS VILLAGE SCHOOL	AK	N
020349	LIVING WORD ACADEMY	AK	N
020350	WALDEN POND CHARTER SCHOOL	AK	Y
020351	PROJECT EDUCATION CHARTER SCH	AK	N
020352	WHITESTONE HS/TRAINING CENTER	AK	N
020353	INTERIOR DIST EDU OF ALASKA	AK	N
020354	INTERNATIONAL DISTANCE ED AK	AK	N
020355	BETHEL ALT BOARDING SCHOOL	AK	N
020356	PACIFIC NORTHERN ACADEMY	AK	N
020357	VALLEY PATHWAYS	AK	N
020358	FRONTIER CHARTER SCHOOL	AK	N
020359	CAREER EDUCATION CENTER	AK	N
020360	CONNECTIONS	AK	N
020364	HOMER FLEX ALTERNATIVE HS	AK	N
020382	CORNERSTONE CHRISTIAN SCHOOL	AK	N
020999	BERING STRAIT SCHOOL DISTRICT	AK	N
580110	ARMY EDUCATION CENTER	AK	Y
970037	LIME VILLAGE SCHOOL	AK	N
970176	KLUKWAN SCHOOLS	AK	N
970190	KODIAK ISLAND BOROUGH SCH DIST	AK	N
980310	ARMY EDUCATION CTR	AK	N
980311	DCA EDUCATION BRANCH	AK	Y
980737	EDUCATION SERVICES	AK	N
980738	EDUCATION OFFICE	AK	N
981011	EDUCATION OFFICER	AK	N
981021	EDUCATION OFFICER	AK	N
981336	EDUCATION OFFICER	AK	N
982048	ARMY EDUCATION CTR	AK	N
982283	CO USCG MARINE SAFTY	AK	Y
982287	COMMANDING OFFICER	AK	Y
982288	USCG AIR STATION	AK	Y
982326	CLVR WLB 292 BX 4598	AK	Y
982363	USCG LORAN STATION	AK	Y
982371	COMMANDING OFFICER	AK	N
982377	USCG LORAN-C STATION	AK	Y
982447	COMMANDING OFFICER	AK	Y
982473	13 MWS/CCQT	AK	Y
982778	EDUCATION OFFICER	AK	N
982844	EDUCATION CENTER	AK	N
982954	EDUCATION OFFICE	AK	Y
983306	USCG MARINE SFTY OFF	AK	Y
983379	CO USCG LORSTA BIORK	AK	Y
983473	COUSCGC CAPE JELLISN	AK	Y
984001	COMMANDING OFFICER	AK	N
984002	USCG LORSTA SHOAL CV	AK	Y
984083	COMMANDING OFFICER TCO	AK	N
984122	COMMANDING OFFICER	AK	Y
984223	ALASKA ARMY NATIONAL GUARD	AK	Y
986206	EDUCATION OFFICER	AK	Y
986266	USCGC PLANETREE	AK	Y
986295	USCG MARINE SAFETY OFFICE	AK	N
986324	EDUCATION OFFICER	AK	N
986330	COMMANDING OFFICER	AK	N
986334	USCG LORAN A STA	AK	Y
010000	ABBEVILLE HIGH SCHOOL	AL	N
010001	ABBEVILLE CHRISTIAN ACADEMY	AL	N
010005	HENRY COUNTY TR SCH	AL	Y
010010	ADDISON HIGH SCHOOL	AL	N
010011	BIBLE BAPT TABERNACLE CHR SCH	AL	Y
010012	VICTORY CHRISTIAN SCHOOL	AL	N
010014	FAITH CHRISTIAN ACADEMY	AL	N
010015	AKRON COMM SCH-EAST	AL	Y
010017	AKRON HIGH SCHOOL	AL	N
010020	EMMA SANSOM HIGH SCHOOL	AL	N
010021	HOPE CHRISTIAN SCHOOL	AL	N
010022	KINGWOOD CHRISTIAN SCHOOL	AL	N
010023	LINDA NOLAN LEARNING CENTER	AL	Y
010024	RENAISSANCE HIGH SCHOOL	AL	Y
010025	ALBERTVILLE HIGH SCHOOL	AL	N
010029	GRAYSVILLE HIGH SCH	AL	Y
010034	LIBERTY CHRISTIAN ACADEMY	AL	Y
010035	BENJAMIN RUSSELL HIGH SCHOOL	AL	N
010045	HACKNEYVILLE HIGH SCHOOL	AL	Y
010047	LAUREL HIGH SCHOOL	AL	N
010048	LIBERTY BAPTIST CHRSTN SCHOOL	AL	N
010050	HORSESHOE BEND SCHOOL	AL	N
010051	VICTORY BAPTIST ACADEMY	AL	N
010052	WEST END CHRISTIAN ACADEMY	AL	N
010055	ALEXANDRIA HIGH SCHOOL	AL	N
010059	ALICEVILLE CHRISTIAN SCHOOL	AL	N
010060	ALICEVILLE HIGH SCHOOL	AL	N
010065	R J KIRKSEY H S	AL	Y
010070	WINTERBORO HIGH SCHOOL	AL	N
010074	GLAD TIDINGS CHRISTIAN ACADEMY	AL	N
010080	ANDALUSIA HIGH SCHOOL	AL	N
010088	MONTEZUMA CHRSTN AC	AL	Y
010090	PLEASANT HOME SCHOOL	AL	N
010100	STRAUGHN HIGH SCHOOL	AL	N
010109	DONOHO SCHOOL	AL	N
010110	ANNISTON HIGH SCHOOL	AL	N
010112	ANNISTON HIGH SCHOOL	AL	Y
010115	CALHOUN COUNTY TRAINING SCHOOL	AL	Y
010117	CORNERSTONE CHRISTIAN ACADEMY	AL	N
010120	COBB HIGH SCHOOL	AL	Y
010121	LIGHTHOUSE CHRISTIAN SCHOOL	AL	Y
010122	GOLDEN SPRINGS CHRISTIAN ACAD	AL	Y
010123	SAKS HIGH SCHOOL	AL	N
010124	FAITH CHRISTIAN HIGH SCHOOL	AL	N
010125	WALTER H WELLBORN HIGH SCHOOL	AL	N
010129	ARAB CHRISTIAN ACADEMY	AL	N
010130	ARAB HIGH SCHOOL	AL	N
010132	ARDMORE HIGH SCHOOL	AL	N
010135	ARITON HIGH SCHOOL	AL	N
010140	MEEK HIGH SCHOOL	AL	N
010143	ASHFORD ACADEMY	AL	N
010145	ESSIE R GRIMSLEY H S	AL	Y
010150	ASHFORD HIGH SCHOOL	AL	N
010155	CLAY COUNTY HIGH SCHOOL	AL	N
010156	FIRST ASSEMBLY CHRISTIAN SCH	AL	N
010157	MARANATHA CHRISTIAN ACADEMY	AL	N
010158	CENTRAL CHRISTIAN ACADEMY	AL	Y
010160	REUBEN YANCY HIGH SCHOOL	AL	Y
010165	ASHVILLE HIGH SCHOOL	AL	N
010166	CALVARY CHRISTIAN ACADEMY	AL	N
010167	PINEDALE CHRISTIAN ACADEMY	AL	Y
010170	ATHENS BIBLE SCHOOL	AL	N
010175	ATHENS HIGH SCHOOL	AL	N
010180	CLEMENTS HIGH SCHOOL	AL	N
010185	EAST LIMESTONE HIGH SCHOOL	AL	N
010186	LIMESTONE CO CAREER/TECH CTR	AL	N
010187	MOUNT PISGAH BAPTIST ACADEMY	AL	N
010199	ATMORE CHRISTIAN SCHOOL	AL	N
010200	ESCAMBIA COUNTY HIGH SCHOOL	AL	N
010201	CROSSPOINT CHRISTIAN ACADEMY	AL	Y
010210	ETOWAH HIGH SCHOOL	AL	N
010215	NORRIS HIGH SCHOOL	AL	Y
010218	AUBURN CHRISTIAN SCHOOL	AL	Y
010220	AUBURN HIGH SCHOOL	AL	N
010221	COVENANT PRESBYTERIAN CHRSTN S	AL	N
010222	AUBURN/OPELIKA COVENANT ACAD	AL	N
010223	LEE-SCOTT ACADEMY	AL	N
010224	LAKEVIEW CHRISTIAN HOMESCHOOL	AL	N
010226	CHRISTIAN FELLOWSHIP SCHOOL	AL	N
010230	AUTAUGA CO TR SCH	AL	Y
010235	AUTAUGAVILLE HIGH SCHOOL	AL	N
010240	BAKERHILL HIGH SCHOOL	AL	Y
010245	BALDWIN COUNTY HIGH SCHOOL	AL	N
010248	NORTH BALDWIN CENTER FOR TECH	AL	N
010251	ALMA BRYANT HIGH SCHOOL	AL	N
010255	PETER F ALBA HIGH SCHOOL	AL	Y
010265	PHILLIPS HIGH SCHOOL	AL	N
010275	J F SHIELDS HIGH SCHOOL	AL	N
010300	BERRY HIGH SCHOOL	AL	N
010306	BESSEMER ACADEMY	AL	N
010307	FAITH BAPTIST BIBLE COLLEGE	AL	Y
010309	FLINT HILLS CHRISTIAN SCHOOL	AL	N
010310	JACKSON SOLOMON ABRAMS HIGH SC	AL	Y
010311	JESS LANIER HIGH SCHOOL	AL	N
010312	HARVEST CHRISTIAN SCHOOL	AL	N
010313	GODS CHURCH CHRISTIAN ACADEMY	AL	N
010320	OAK GROVE HIGH SCHOOL	AL	N
010322	BRENTWOOD CHRISTIAN ACADEMY	AL	N
010323	GILMORE/BELL VOCATIONAL HS	AL	N
010324	SOUTHCREST CHRISTIAN SCHOOL	AL	N
010325	BILLINGSLEY SCHOOL	AL	N
010326	ALABAMA SCHOOL OF FINE ARTS	AL	N
010327	ALLIANCE CHRISTIAN SCHOOL	AL	Y
010328	HOOVER HIGH SCHOOL	AL	N
010329	BERNEY POINTS BAPTIST SCHOOL	AL	Y
010330	BIRMINGHAM UNIV SCH	AL	Y
010331	BAPTIST TEMPLE SCH	AL	Y
010332	BRIARWOOD CHRISTIAN HS	AL	N
010333	CENTERPOINT CHRISTIAN SCHOOL	AL	N
010335	ALTAMONT SCHOOL	AL	N
010337	CALVARY TEMPLE CHRISTIAN ACAD	AL	Y
010338	CAROL W HAYES HIGH SCHOOL	AL	N
010339	CARVER HIGH SCHOOL	AL	Y
010341	CHRISTIAN HERITAGE S	AL	Y
010342	CATHEDRAL CHRISTIAN SCHOOL	AL	N
010344	CENTRAL PARK CHRISTIAN SCHOOL	AL	N
010346	MOUNTAIN VIEW BAPTIST SCHOOL	AL	N
010348	E B ERWIN HIGH SCHOOL	AL	N
010349	BEREAN BAPTIST CHRISTIAN SCH	AL	N
010350	ENSLEY HIGH SCHOOL	AL	N
010351	GLORYLAND CHRISTIAN ACADEMY	AL	N
010352	FELLOWSHIP CHRISTIAN ACADEMY	AL	Y
010353	GATEWAY FAMILY CHILD SERVICES	AL	Y
010354	PRODUCING FAITH ACADEMY	AL	Y
010355	RAMSAY HIGH SCHOOL	AL	N
010356	GANGAN PAPA LRNG RESOURCE CTR	AL	N
010357	RESTORATION ACADEMY	AL	N
010358	GATEWAY BAPTIST ACADEMY	AL	N
010359	GLEN IRIS BAPTIST SCHOOL	AL	N
010360	CHARLES B GLENN HIGH SCHOOL	AL	Y
010361	GRACE CHRISTIAN SCHOOL	AL	Y
010362	GOOD SAMARITAN CHRISTIAN SCH	AL	N
010363	CAHABA SCHOOL	AL	N
010364	HERITAGE ACADEMY	AL	N
010365	HOWARD SCH FOR GIRLS	AL	Y
010366	HUFFMAN HIGH SCHOOL	AL	N
010368	INGLENOOK ACADEMY	AL	Y
010369	JEFFERSON CHRISTIAN ACADEMY	AL	N
010370	JOHN CARROLL HIGH SCHOOL	AL	N
010371	GRACE TEMPLE CHRISTIAN ACADEMY	AL	N
010372	FOREST PARK SCHOOL	AL	N
010373	KATHERWOOD CHRSTN SC	AL	Y
010374	LAKEVIEW ACADEMY	AL	Y
010375	MINOR HIGH SCHOOL	AL	N
010376	MINOR CHRISTIAN HIGH SCHOOL	AL	Y
010377	MARANATHA CHRISTN SC	AL	Y
010378	MARANATHAN ACADEMY	AL	N
010379	MIRACLE DLVRNCE TMPL LRNG ACAD	AL	N
010380	MOUNTAIN BROOK HIGH SCHOOL	AL	N
010381	SPAIN PARK HIGH SCHOOL	AL	N
010382	OAK MOUNTAIN CLASSICAL SCHOOL	AL	N
010395	A H PARKER HIGH SCHOOL	AL	N
010396	BAPTIST TEMPLE SCHOOL	AL	Y
010401	FAITH CHRISTIAN SCHOOL	AL	Y
010402	THE ARLINGTON SCHOOL	AL	N
010403	PARKWAY CHRISTIAN HOME SCH GRP	AL	Y
010404	PARKWAY CHRISTIAN ACADEMY	AL	N
010405	GW CARVER HS HLTH PROF ENG TEC	AL	N
010406	PARKWAY CHRISTIAN SCHOOL	AL	N
010407	RED MOUNTAIN SCHOOL	AL	Y
010408	OAK MOUNTAIN HIGH SCHOOL	AL	N
010412	SECONDARY EDUC LEARNING CENTER	AL	Y
010414	SHADES MOUNTAIN CHRISTIAN SCH	AL	N
010415	SHADES VALLEY HIGH SCHOOL	AL	N
010416	SPRINGVILLE RD CMTY CHURCH SCH	AL	N
010417	BANKS HIGH SCHOOL	AL	Y
010418	ALABAMA YOUTH SER CHLKVLLE CAM	AL	N
010419	THOMAS SPEC SERV COUNS CNTR	AL	Y
010421	SPRING VALLEY SCHOOL	AL	N
010422	VALLEYDALE CHRISTIAN ACADEMY	AL	N
010423	VESTAVIA HILLS PRIVATE SCHOOL	AL	Y
010425	WENONAH HIGH SCHOOL	AL	N
010428	WEST BIRMINGHAM CHRISTIAN SCH	AL	Y
010430	WEST END HIGH SCHOOL	AL	N
010435	P D JACKSON-OLIN HIGH SCHOOL	AL	N
010439	SHADES MTN INDP CHURCH ACADEMY	AL	N
010440	WOODLAWN HIGH SCHOOL	AL	N
010442	WORD OF LIFE CHRISTIAN SCHOOL	AL	N
010445	BEULAH HIGH SCHOOL	AL	N
010450	J B PENNINGTON HIGH SCHOOL	AL	N
010455	SUSAN MOORE HIGH SCHOOL	AL	N
010465	BOAZ HIGH SCHOOL	AL	N
010470	SARDIS HIGH SCHOOL	AL	N
010475	PARAMOUNT HIGH SCHOOL	AL	N
010480	BOYKIN HIGH SCHOOL	AL	Y
010485	BRANTLEY HIGH SCHOOL	AL	N
010488	HIGHER GROUND ACADEMY	AL	N
010490	COLD SPRINGS HIGH SCHOOL	AL	N
010500	SOUTHERN NORMAL HIGH SCHOOL	AL	N
010505	T R MILLER HIGH SCHOOL	AL	N
010510	W S NEAL HIGH SCHOOL	AL	N
010515	BRIDGEPORT HIGH SCHOOL	AL	Y
010520	BRIGHTON HIGH SCHOOL	AL	N
010525	BRILLIANT HIGH SCHOOL	AL	N
010530	BROOKWOOD HIGH SCHOOL	AL	N
010540	PIKE COUNTY HIGH SCHOOL	AL	N
010547	MOUNTAIN VIEW CHRISTIAN ACAD	AL	N
010550	CHOCTAW COUNTY HIGH SCHOOL	AL	N
010553	PATRICIAN ACADEMY	AL	N
010554	TOM ORR AREA VOCATIONAL CENTER	AL	N
010555	CALERA HIGH SCHOOL	AL	N
010560	CALHOUN HIGH SCHOOL	AL	N
010565	CAMDEN ACADEMY	AL	Y
010570	WILCOX CENTRAL HIGH SCHOOL	AL	N
010572	WILCOX ACADEMY	AL	N
010580	EDWARD BELL HIGH SCHOOL	AL	N
010583	LYMAN WARD MILITARY ACADEMY	AL	N
010584	TALLAPOOSA ACADEMY	AL	Y
010585	CARBON HILL CITY HIGH SCHOOL	AL	N
010586	ESCAMBIA ACADEMY	AL	N
010587	CARBON HILL CHRISTIAN ACADEMY	AL	N
010595	CARROLLTON HIGH SCHOOL	AL	N
010598	PICKENS ACADEMY	AL	N
010605	CONECUH COUNTY HIGH SCHOOL	AL	Y
010607	CATHERINE ACADEMY	AL	Y
010610	CEDAR BLUFF HIGH SCHOOL	AL	N
010620	CHEROKEE COUNTY HIGH SCHOOL	AL	N
010630	BIBB COUNTY HIGH SCHOOL	AL	N
010637	CAHAWABA CHRISTIAN ACADEMY	AL	N
010645	WASHINGTON COUNTY HIGH SCHOOL	AL	N
010648	CHELSEA HIGH SCHOOL	AL	N
010655	CHEROKEE HIGH SCHOOL	AL	N
010658	CHICKASAW ACADEMY	AL	Y
010660	CHILDERSBURG HIGH SCHOOL	AL	N
010661	FAITH CHRISTIAN ACADEMY	AL	N
010667	NORTHWAY CHRISTIAN ACADEMY	AL	N
010668	ROSA A LOTT H S	AL	Y
010670	CITRONELLE HIGH SCHOOL	AL	N
010674	WESLEYAN CHRISTIAN ACADEMY	AL	N
010675	CHILTON COUNTY HIGH SCHOOL	AL	N
010681	CHILTON VOCATIONAL CENTER	AL	N
010683	LIVING WATERS CHRISTIAN SCHOOL	AL	N
010685	LIVING WATERS CHRISTIAN SCHOOL	AL	Y
010689	CLAY-CHALKVILLE HIGH SCHOOL	AL	N
010690	BARBOUR COUNTY HIGH SCHOOL	AL	N
010691	HARVEST TIME CHRN BOARDING SCH	AL	N
010695	CLEVELAND HIGH SCHOOL	AL	N
010700	CLIO HIGH SCHOOL	AL	Y
010715	COFFEE SPRINGS HIGH SCHOOL	AL	Y
010720	CLARKE CO TRNG SCH	AL	Y
010725	COFFEEVILLE HIGH SCHOOL	AL	N
010729	CATHEDRAL CHRISTIAN ACADEMY	AL	N
010730	COLLINSVILLE HIGH SCHOOL	AL	N
010735	GREGORY HIGH SCHOOL	AL	Y
010738	ONE SENSE CHURCH SCHOOL	AL	N
010745	HOUSTON COUNTY HIGH SCHOOL	AL	N
010750	SHELBY COUNTY HIGH SCHOOL	AL	N
010751	CORNERSTONE CHRISTIAN SCHOOL	AL	N
010755	SHELBY COUNTY SCH TECHNOLOGY	AL	N
010758	CALVARY AT HOME CHRISTIAN SCH	AL	N
010760	CORDOVA HIGH SCHOOL	AL	N
010761	JERICHO WAY LEARNING CENTER	AL	N
010763	APOSTOLIC CHRISTIAN SCHOOL	AL	Y
010765	NEW LIFE ACADEMY	AL	Y
010766	BIBLE BAPTIST CHURCH SCHOOL	AL	Y
010767	PAUL W BRYANT HIGH SCHOOL	AL	N
010768	TUSCALOOSA CHRISTIAN SCHOOL	AL	N
010770	COTTONWOOD HIGH SCHOOL	AL	N
010773	CENTRAL HIGH SCHOOL	AL	Y
010775	COURTLAND HIGH SCHOOL	AL	N
010778	OPEN DOOR CHRISTIAN SCHOOL	AL	Y
010780	MELLOW VALLEY HIGH SCHOOL	AL	N
010781	MELLOW VALLEY CHRISTIAN ACAD	AL	N
010783	MASTERS PLAN	AL	Y
010784	BETH HAVEN CHRISTIAN ACADEMY	AL	N
010785	CROSSVILLE HIGH SCHOOL	AL	N
010790	KINTERBISH HIGH SCHOOL	AL	Y
010795	CULLMAN HIGH SCHOOL	AL	N
010800	FAIRVIEW HIGH SCHOOL	AL	N
010802	GOOD HOPE HIGH SCHOOL	AL	N
010806	SAINT BERNARD PREPARTORY SCH	AL	N
010810	WEST POINT HIGH SCHOOL	AL	N
010818	OLD PATH CHRISTIAN ACADEMY	AL	Y
010820	DADEVILLE HIGH SCHOOL	AL	N
010825	UNION HIGH SCHOOL	AL	Y
010828	DALEVILLE HIGH SCHOOL	AL	N
010830	DANVILLE HIGH SCHOOL	AL	N
010835	SPEAKE HIGH SCHOOL	AL	N
010840	BALDWIN CO TR SCHOOL	AL	Y
010841	BAYSIDE ACADEMY	AL	N
010842	EASTERN SHORE CHRISTIAN SCHOOL	AL	Y
010844	DAPHNE HIGH SCHOOL	AL	N
010845	DAVISTON HIGH SCHOOL	AL	Y
010850	HOLTVILLE HIGH SCHOOL	AL	N
010856	AUSTIN HIGH SCHOOL	AL	N
010858	CORNERSTONE CHRISTIAN SCHOOL	AL	N
010860	DECATUR HIGH SCHOOL	AL	N
010861	DECATUR HERITAGE CHRN ACAD	AL	N
010862	PRICEVILLE HIGH SCHOOL	AL	N
010863	HARVEST CHRISTIAN ACADEMY	AL	Y
010864	KING JAMES COMMUNICATIONS ALT	AL	N
010866	TENNESSEE VALLEY CHRISTIAN SCH	AL	N
010867	COMMUNITY CHRISTIAN ACADEMY	AL	Y
010873	WEST ALABAMA PREP SCHOOL	AL	N
010875	DEMOPOLIS HIGH SCHOOL	AL	N
010880	JOHN ESSEX HIGH SCHOOL	AL	N
010890	MARENGO HIGH SCHOOL	AL	N
010895	TERRELL S BOYD H S	AL	Y
010900	DORA HIGH SCHOOL	AL	N
010905	CARVER HIGH SCHOOL	AL	Y
010907	DOTHAN CHRISTIAN ACADEMY	AL	N
010908	HERITAGE BAPTIST CHURCH SCHOOL	AL	Y
010909	EMMANUEL CHRISTIAN SCHOOL	AL	N
010910	DOTHAN HIGH SCHOOL	AL	N
010911	HALLIE TURNER PRIVATE SCHOOL	AL	Y
010912	HOUSTON ACADEMY	AL	N
010913	NORTHSIDE METHODIST ACADEMY	AL	N
010914	NORTHVIEW HIGH SCHOOL	AL	N
010915	REHOBETH HIGH SCHOOL	AL	N
010916	PATHWAY BAPTIST CHRISTIAN SCH	AL	N
010917	GLORIASTINE CHRISTIAN ACADEMY	AL	Y
010918	PROVIDENCE CHRISTIAN SCHOOL	AL	N
010919	OAKDALE HIGH SCHOOL	AL	N
010920	WINSTON COUNTY HIGH SCHOOL	AL	N
010921	RIDGECREST CHRISTIAN SCHOOL	AL	N
010925	DOUGLAS HIGH SCHOOL	AL	N
010930	DOZIER HIGH SCHOOL	AL	Y
010933	CHRIST ACADEMY	AL	N
010939	ECLECTIC ACADEMY	AL	Y
010940	ELMORE COUNTY HIGH SCHOOL	AL	N
010941	TRINITY BIBLE METH CHURCH SCH	AL	Y
010942	INDIAN SPRINGS BAPTIST SCHOOL	AL	Y
010943	FAITH ACADEMY	AL	N
010944	TEMPLE HIGH SCHOOL	AL	Y
010946	STANFORD CHRISTIAN ACADEMY	AL	N
010947	HOPE ACADEMY	AL	Y
010948	HOLMES CHRISTIAN ACADEMY	AL	N
010950	ELBA HIGH SCHOOL	AL	N
010955	ELKMONT HIGH SCHOOL	AL	N
010960	WEST LIMESTONE HIGH SCHOOL	AL	N
010963	EDGEWOOD ACADEMY	AL	N
010970	HOLY FAMILY HIGH SCHOOL	AL	N
010971	CALVARY CHRISTIAN SCHOOL	AL	N
010980	ENTERPRISE HIGH SCHOOL	AL	N
010981	ENTERPRISE CHRISTIAN ACADEMY	AL	Y
010982	GRACE CHRISTIAN SCH	AL	Y
010983	BEACON BAPTIST ACADEMY	AL	Y
010994	EUFAULA ADOLESCENT CENTER SCH	AL	N
010995	EUFAULA HIGH SCHOOL	AL	N
010996	LAKESIDE SCHOOL THE	AL	N
010997	REBECA COMMERCIAL HS	AL	Y
010998	MACEDONIAN CHRISTIAN SCHOOL	AL	Y
011010	EATMAN HIGH SCHOOL	AL	Y
011015	GREENE COUNTY HIGH SCHOOL	AL	N
011017	WARRIOR ACADEMY	AL	N
011021	WAY HOME CHRISTIAN SCHOOL	AL	N
011030	HILLCREST HIGH SCHOOL	AL	N
011031	CONECUH COUNTY AREA VOC CTR	AL	N
011035	LYEFFION HIGH SCHOOL	AL	Y
011038	SPARTA ACADEMY	AL	N
011039	VOICE BIBLE TABERNACLE CHU SCH	AL	N
011040	EXCEL PUBLIC SCHOOL	AL	N
011043	REHOBETH HIGH SCHOOL	AL	Y
011045	VALLEY HIGH SCHOOL	AL	N
011055	FAIRFIELD HIGH SCHOOL	AL	N
011060	FAIRHOPE HIGH SCHOOL	AL	N
011065	MARIETTA JOHNSON SCH ORGANIC	AL	N
011070	FALKVILLE HIGH SCHOOL	AL	N
011073	FAYETTE ACADEMY	AL	Y
011075	FAYETTE COUNTY HIGH SCHOOL	AL	N
011085	HUBBERTVILLE HIGH SCHOOL	AL	N
011088	SOUTHERN HERITAGE ACADEMY	AL	Y
011093	PHILLIPS HIGH SCHOOL	AL	Y
011095	FIVE POINTS HIGH SCHOOL	AL	N
011100	FLOMATON HIGH SCHOOL	AL	N
011105	FLORALA HIGH SCHOOL	AL	N
011113	BRADSHAW HIGH SCHOOL	AL	N
011114	CALVARY FELLOWSHIP SCHOOL	AL	N
011119	FLORENCE CHRISTIAN ACADEMY	AL	N
011120	CENTRAL HIGH SCHOOL	AL	N
011121	CHAPEL CHRISTIAN SCHOOL	AL	Y
011125	COFFEE HIGH SCHOOL	AL	N
011127	FAITH TABERNACLE ACADEMY	AL	N
011128	HIGHER GROUND CHRISTIAN ACAD	AL	N
011129	LAUDERDALE CHRISTIAN ACADEMY	AL	Y
011130	MARS HILL BIBLE SCHOOL	AL	N
011135	ROGERS HIGH SCHOOL	AL	N
011136	SHOALS CHRISTIAN SCHOOL	AL	N
011138	WILSON HIGH SCHOOL	AL	N
011140	FOLEY HIGH SCHOOL	AL	N
011142	OPEN DOOR CHRISTIAN SCHOOL	AL	Y
011143	VICTORY CHRISTIAN SCHOOL	AL	N
011145	LOWNDES COUNTY HIGH SCHOOL	AL	Y
011146	FORT DEPOSIT ACADEMY	AL	Y
011149	SACRED HEART CATHOLIC SCHOOL	AL	N
011150	FORT PAYNE HIGH SCHOOL	AL	N
011170	FRISCO CITY HIGH SCHOOL	AL	N
011175	FRUITDALE HIGH SCHOOL	AL	N
011180	FYFFE HIGH SCHOOL	AL	N
011185	CARVER HIGH SCHOOL	AL	Y
011186	COOSA CHRISTIAN SCHOOL	AL	N
011195	GADSDEN HIGH SCHOOL	AL	N
011197	GASTON HIGH SCHOOL	AL	N
011198	GRACE CHRISTIAN ACAD	AL	Y
011199	GRACE BIBLE CHURCH SCHOOL	AL	N
011200	HOKES BLUFF HIGH SCHOOL	AL	N
011201	LITCHFIELD HIGH SCHOOL	AL	N
011202	LIGHTHOUSE CHRISTIAN ACADEMY	AL	N
011204	GADSDEN CHRISTIAN SCHOOL	AL	N
011205	SOUTHSIDE HIGH SCHOOL	AL	N
011206	WESTBROOK CHRISTIAN SCHOOL	AL	N
011207	TABERNACLE CHRISTIAN SCHOOL	AL	N
011208	GARDENDALE HIGH SCHOOL	AL	N
011209	ROGERS AREA VOCATIONAL CENTER	AL	Y
011210	GAYLESVILLE HIGH SCHOOL	AL	N
011220	GENEVA HIGH SCHOOL	AL	N
011230	GEORGIANA HIGH SCHOOL	AL	N
011232	R L AUSTIN HIGH SCH	AL	Y
011233	SOUTH BUTLER ACADEMY	AL	Y
011235	GERALDINE SCHOOL	AL	N
011239	GLENCOE CHRISTIAN ACADEMY	AL	Y
011240	GLENCOE HIGH SCHOOL	AL	N
011244	GOODWATER ACADEMY	AL	Y
011245	GOODWATER HIGH SCHOOL	AL	Y
011254	FAITH CHRISTIAN SCHOOL	AL	Y
011255	GORDO HIGH SCHOOL	AL	N
011260	THOMAS W MARTIN HIGH SCHOOL	AL	N
011265	G H STRINGER H S	AL	Y
011270	GOSHEN HIGH SCHOOL	AL	N
011276	SOUTH MONTGOMERY COUNTY ACAD	AL	N
011279	GOSPEL FELLOWSHIP SCHOOL	AL	N
011280	GRAND BAY HIGH SCHOOL	AL	Y
011281	LIVING WORD ACADEMY	AL	N
011285	KATE DUNCAN SMITH D A R SCHOOL	AL	N
011289	GREEN POND CHRISTIAN SCHOOL	AL	Y
011290	GREENSBORO PUBLIC SCHOOL WEST	AL	N
011295	GREENSBORO EAST HIGH SCHOOL	AL	N
011296	GREENVILLE ACADEMY	AL	N
011297	SOUTHERN ACADEMY	AL	N
011298	FORT DALE ACADEMY	AL	N
011299	GREENVILLE HIGH SCHOOL	AL	N
011301	CAMELLIA CITY CHRISTIAN ACADMY	AL	N
011310	LOMAX-HANNON COL	AL	Y
011315	CLARKE COUNTY HIGH SCHOOL	AL	N
011318	CLARKE PREP SCHOOL	AL	N
011328	LIBERTY CHRISTIAN ACADEMY	AL	N
011330	MARION COUNTY HIGH SCHOOL	AL	N
011334	GULF SHORES HIGH SCHOOL	AL	N
011340	GUNTERSVILLE HIGH SCHOOL	AL	N
011343	MARSHALL TECH SCHOOL	AL	N
011345	MADISON COUNTY HIGH SCHOOL	AL	N
011350	HACKLEBURG HIGH SCHOOL	AL	N
011353	HALEYVILLE CHRISTIAN SCHOOL	AL	Y
011354	HALEYVILLE AREA VOC CENTER	AL	N
011355	HALEYVILLE HIGH SCHOOL	AL	N
011360	ADA HANNA HIGH SCH	AL	Y
011365	HAMILTON HIGH SCHOOL	AL	N
011374	GIFT OF EDUCATION	AL	N
011375	HANCEVILLE HIGH SCHOOL	AL	N
011377	COOSA VALLEY ACADEMY	AL	N
011380	GENEVA COUNTY HIGH SCHOOL	AL	N
011389	BETHEL BAPTIST SCHOOL	AL	N
011390	HARTSELLE HIGH SCHOOL	AL	N
011400	HAYDEN HIGH SCHOOL	AL	N
011405	HAYNEVILLE HIGH SCHOOL	AL	Y
